baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids
43440620,1.6,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43443000,1.6,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
468973146,1.641,1424972,103420820,216239,780,29191878.0,Confirmatory,20200620,0,0,Active,Q08345,Kd apparent,=,ChEMBL,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry",Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43097761,1.7,1433,50100086,11485656,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Linifanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43100281,1.7,1433,50100086,11485656,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Linifanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43112945,1.7,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43124084,1.7,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43124507,1.7,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43128444,1.7,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43144032,1.7,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43145040,1.7,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43149828,1.7,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43160890,1.7,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43161366,1.7,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43194499,1.7,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43200420,1.7,1433,50100104,5291,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Imatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43230046,1.7,1433,50100109,11712649,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"4-[[9-Chloro-7-(2,6-difluorophenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]benzoic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43230250,1.7,1433,50100109,11712649,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"4-[[9-Chloro-7-(2,6-difluorophenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]benzoic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43238856,1.7,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43239804,1.7,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43249758,1.7,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259068,1.7,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43259107,1.7,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43260316,1.7,1433,50100114,5169,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-hydroxyphenyl)-5-(4-pyridyl)imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43261238,1.7,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43261326,1.7,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43262778,1.7,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43263042,1.7,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43376802,1.7,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43394377,1.7,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43412692,1.7,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43414857,1.7,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43417797,1.7,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43431517,1.7,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43434472,1.7,1433,50100122,3038525,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Neflamapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43437390,1.7,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43443595,1.7,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869510,1.7,1347183,354328518,89880011,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,N-[(5-Chloro-2-ethylsulfonylphenyl)methyl]-1-phenyl-5-pyrrol-1-ylpyrazole-4-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869633,1.7,1347183,354327542,117920275,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Br)cc(c1)N1CCNCC1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869762,1.7,1347183,354327406,117920855,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,4-[4-(2-Amino-acetyl)-piperazin-1-ylmethyl]-N-(5-chloro-2-ethanesulfonyl-benzyl)-3-trifluoromethyl-benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
468973122,1.725,1424972,103578818,11973736,780,29191878.0,Confirmatory,20200620,0,0,Active,Q08345,Kd apparent,=,ChEMBL,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry","4-Chloro-3-(5-methyl-3-((4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)amino)benzo[e][1,2,4]triazin-7-yl)phenyl benzoate",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43117598,1.8,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43127050,1.8,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43128649,1.8,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43139622,1.8,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43146174,1.8,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43148568,1.8,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43153426,1.8,1433,50100093,11656518,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-Methyl-5-[[2-[5-(trifluoromethyl)-1h-imidazol-2-yl]-4-pyridinyl]oxy]-n-[4-(trifluoromethyl)phenyl]-1h-benzimidazol-2-amine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43156402,1.8,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43157354,1.8,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43157694,1.8,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43161162,1.8,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43183070,1.8,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43184713,1.8,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43227560,1.8,1433,50100108,3038522,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tandutinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43230505,1.8,1433,50100109,11712649,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"4-[[9-Chloro-7-(2,6-difluorophenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]benzoic acid",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43242174,1.8,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43246756,1.8,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43246914,1.8,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43247862,1.8,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43255446,1.8,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43258549,1.8,1433,50100112,151194,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vatalanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43260930,1.8,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43262294,1.8,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43294990,1.8,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43382352,1.8,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43414297,1.8,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43425777,1.8,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43426057,1.8,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43429977,1.8,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43433337,1.8,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43436030,1.8,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43438410,1.8,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43443170,1.8,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
108172977,1.8,435400,103502389,16007391,780,18183025.0,Confirmatory,20180911,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
316618342,1.8,624850,103502389,16007391,780,22037378.0,Confirmatory,20200629,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43102274,1.9,1433,50100087,11667893,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Motesanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43111253,1.9,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43118726,1.9,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43120136,1.9,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43127952,1.9,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43130656,1.9,1433,50100090,156422,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Doramapimod,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43151340,1.9,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43155318,1.9,1433,50100093,11656518,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-Methyl-5-[[2-[5-(trifluoromethyl)-1h-imidazol-2-yl]-4-pyridinyl]oxy]-n-[4-(trifluoromethyl)phenyl]-1h-benzimidazol-2-amine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43157082,1.9,1433,50100094,156414,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Canertinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43170096,1.9,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43185508,1.9,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43195757,1.9,1433,50100102,10113978,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Pazopanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
