Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
IWAYNBDAXAGXQK-CYSPOYASNA-N,CHEMBL32844,1956,A,8.77,chembl20,64445,9606,EGFR,1260,C1=2C(=NC=NC1=CC(OCCCN3CCN(CC3)C)=C(C2)NC(C=C)=O)NC4=CC(Br)=CC=C4
IWKYADYEFPLAEG-RPGFEBOUNA-N,11605761,1956,A,7.22185,pubchem,263980,9606,EGFR,1260,ClC=1C(OCC2=CC(F)=CC=C2)=CC=C(NC3=NC=NC=C3C#CC=4C=C(CNC(=O)C)C=CC4)C1
IVQBEBYGAUOXFN-PKRZOPRNNA-N,CHEMBL371449,1956,A,5.41,chembl20,333595,9606,EGFR,1260,N1C(C(=C(C2=C(NC3=C2C=CC=C3)C4=CC=CC=C4)C1=O)C5=CC(OC)=C(OC)C(=C5)OC)=O
JWNAINYXINYHML-UUJKVWGPNA-N,CHEMBL2437467,1956,A,7.92,chembl20,987016,9606,EGFR,1260,C(N)(C1=CC=C(C=C1)NC=2N=CC3=C(N(C4=CC=CC(=C4)NC(C=C)=O)C(=O)C=N3)N2)=O
JPHMUYSWHKPNKF-ZLRUUHOZNA-N,CHEMBL136058,1956,A,9.09,chembl20,66727,9606,EGFR,1260,C1(=C2C=C(NC(/C=C/C(=O)NCCCN3CCOCC3)=O)N=CC2=NC=N1)NC=4C=C(Br)C=CC4
JPOSFPUHBHRUAX-GLLRKLDNNA-N,CHEMBL590109,1956,A,6.8,chembl20,809214,9606,EGFR,1260,C=1C=2N(C=C(C2N=C(N)N1)C=3C=C(C=4SC=5C(=CC=CC5)C4)C6=C(C3)C=NN6)CCN
JSZJZMXEYGTWPN-ZYMSVLFVNA-N,CHEMBL2385960,1956,A,7.35,chembl20,961867,9606,EGFR,1260,OS(O)(=CCNCC1=CC=C(O1)C#CC=2C(NC=3C=CC(=C(C3)Cl)OCC4=CC(=CC=C4)F)=NC=NC2C)=C
JSGQKTYZIOFSIG-NSJMMFDCNA-N,CHEMBL2064384,1956,A,6.0,chembl20,831926,9606,EGFR,1260,C1=C2C(=CC=3N(C(OC31)=O)CCCN4CCOCC4)C(NC5=CC=C(C=C5)OCC6=CC=C(C=C6)Cl)=NC=N2
JQPOKKSPLVGJGJ-OVGVYQHBNA-N,CHEMBL69960,1956,A,7.4,chembl20,5004,9606,EGFR,1260,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C(N5CCOCC5)=O)=CC4C
HRZOUBQYVUXBNS-NNCPYVCENA-N,CHEMBL1983025,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C(C(C3=CC=C(NC(=O)NC=4C=C(C=CC4)C)C=C3)=C1)C(=NC=C2C#CC(N)(CC)CC)N
HKNZEEWNPHTWIR-LKHHGCNMNA-N,CHEMBL2437464,1956,A,7.82,chembl20,987016,9606,EGFR,1260,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC=C(C4)NC(=O)C=C)=O)N5CCCC5
HKSZLNNOFSGOKW-SREBMQDQNA-N,CHEMBL1980995,1956,A,7.6,chembl20,809214,9606,EGFR,1260,O1C2(N3C4=C5N(C=6C(C5=C7C(=C4C=8C3=CC=CC8)CNC7=O)=CC=CC6)C1CC(NC)C2OC)C
HKZKELVPGXJIMW-NSVTUXOONA-N,CHEMBL1982465,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2C(C(C3=CC=C(NC(=O)NC4=CC(=CC=C4)C)C=C3)=C1)=C(N=CC2C#CCN5CCOCC5)N
GIBKNSMHWJEAQM-UHFFFAOYNA-N,CHEMBL591495,1956,A,5.8,chembl20,607962,9606,EGFR,1260,C=1(C=C(O)C2=C(C1)OC(=CC2=O)C3=CC=CC=C3)OCC(OCCCCCCCCCCCCCCCCCCCC)=O
GQGMUKOYILWOIQ-QDIHOGQBNA-N,CHEMBL1968791,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C1=CC(C=2C=3C(N(C2C)C4CC(C4)CN5CCCC5)=NC=NC3N)=CC=C1)CC6=CC=CC=C6
GSMUJALDXITLGR-PUXXYCQMNA-N,CHEMBL1928946,1956,A,6.97,chembl20,793832,9606,EGFR,1260,N=1C(=CC(OC2=CC=CC(=C2)NC(=O)C)=NC1)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl
GSPYOWLUBSMHCV-OKPOJWAQNA-N,5329476,1956,A,7.09002,pubchem,345876,9606,EGFR,1260,S(=O)(=O)(CCNCC=1SC=C(N1)C2=CC3=C(N=CN=C3NC4=CC=C(OCC5=CC=CC=C5)C=C4)C=C2)C
GRSVZOBWWBQUNG-ABYVXYRDNA-N,CHEMBL399373,1956,A,8.38,chembl20,457867,9606,EGFR,1260,C1=C2N=CN=C(C#C[C@@](CC3=CC=CC=C3)(N4CCC(CC4)C(=O)O)C)C2=CC(=C1OCC)OCC
GRSVZOBWWBQUNG-FUKKEYILNA-N,CHEMBL251315,1956,A,6.18,chembl20,457867,9606,EGFR,1260,C1=C2N=CN=C(C#C[C@](CC3=CC=CC=C3)(N4CCC(CC4)C(=O)O)C)C2=CC(=C1OCC)OCC
GRSVZOBWWBQUNG-NSJMMFDCNA-N,44442187,1956,A,7.93181,pubchem,309841,9606,EGFR,1260,O=C(O)C1CCN(C(CC2=CC=CC=C2)(C)C#CC3=NC=NC=4C3=CC(OCC)=C(OCC)C4)CC1
ISWJWVDIXBDXGN-VJSLDGLSNA-N,CHEMBL401443,1956,A,7.17,chembl20,443222,9606,EGFR,1260,C=1N2C(C(=NC=N2)NC=3C=C4C(=CC3)N(N=C4)CC5=CC(=CC=C5)F)=C(C1)CN6CCC(CC6)O
ITTRLTNMFYIYPA-LKHHGCNMNA-N,CHEMBL1229592,1956,A,8.67,chembl20,987016,9606,EGFR,1260,C1CN(C)CCN1C2=CC(OC)=C(C=C2)NC3=NC(=C(C=N3)Cl)OC4=CC(=CC=C4)NC(C=C)=O
JJQDZMPHVLCCFS-CYSPOYASNA-N,CHEMBL2437462,1956,A,8.92,chembl20,987016,9606,EGFR,1260,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC=C(C4)NC(=O)C=C)=O)N5CCN(CC5)C
JKJHAFYDAMDTAT-NSJMMFDCNA-N,CHEMBL391181,1956,A,7.4,chembl20,456855,9606,EGFR,1260,N1=CN=C(C=2N1C=C(OC)C2CN3CCC(CC3)N)NC=4C=C5C=NN(C5=CC4)CC6=CC(=CC=C6)F
JDRIEMWAOXMCLE-OTIVJZDJNA-N,CHEMBL2048910,1956,A,7.68,chembl20,827250,9606,EGFR,1260,C(C(C)(C)C)(=O)NCCN1C=CC2=NC=NC(=C21)NC=3C=C(C(=CC3)OC4=C5C=NSC5=CC=C4)Cl
JKYJOELEQGFEIS-VEORKLDJNA-N,CHEMBL2032377,1956,A,8.3,chembl20,819567,9606,EGFR,1260,N=1C=C2CN(C(N(C2=NC1NC3=C(C=C(C=C3)N(C)C)OC)C=4C=CC=C(NC(C=C)=O)C4)=O)C
JKAXXKYYTNYYGM-SFGDFPELNA-N,CHEMBL345109,1956,A,9.36,chembl20,66727,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(/C=C/C(=O)NCCCN(C)C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
JNCKWWADGCZZGL-PUXXYCQMNA-N,CHEMBL258270,1956,A,8.52,chembl20,468599,9606,EGFR,1260,N1=CN=C(C2=C1NN=C2OCCN3CCN(CC3)C(=O)C)NC=4C=C(C(=CC4)OCC5=NC=CC=C5)Cl
JOOXLOJCABQBSG-CYSPOYASNA-N,16722836,1956,A,6.24413,pubchem,625004,9606,EGFR,1260,S(=O)(=O)(NC(C)(C)C)C1=CC(NC2=NC(NC=3C=CC(OCCN4CCCC4)=CC3)=NC=C2C)=CC=C1
KSGFHOXKNWEUSE-MJHPXVFFNA-N,CHEMBL1928950,1956,A,7.32,chembl20,793832,9606,EGFR,1260,N=1C(=CC(=NC1)OC2=CC=CC(=C2)NC(=O)CC#N)NC=3C=C(C(=CC3)OCC4=CC(=CC=C4)F)Cl
JQQSKLZWKTWHNJ-VJSLDGLSNA-N,CHEMBL14952,1956,A,6.98,chembl20,67057,9606,EGFR,1260,C(CCNCC=S(O)(=C)O)OC1=CC=C2C(C(=NC=N2)NC3=CC=C(C=C3)OCC4=CC=CC=C4)=C1
LPSOBVBDBKUHSS-GLAYEKRENA-N,CHEMBL592153,1956,A,5.87,chembl20,607962,9606,EGFR,1260,C=1(C=C(O)C2=C(C1)OC(=CC2=O)C3=CC=CC=C3)OCC(NCCCCCCCCCCCCCCCCCCCC)=O
LQJFAOUCESCUCC-CXTHICRBNA-N,CHEMBL113901,1956,A,5.28,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/C(N(C)C)C)=O)OC)NC3=CC(Cl)=C(C=C3)F
LQWYNTJSHSREKZ-UUJKVWGPNA-N,CHEMBL469996,1956,A,5.48,chembl20,501564,9606,EGFR,1260,N=1C2=C(C(=NC=N2)NC=3C=C(C(=CC3)N4CCOCC4)Cl)SC1NC5=CC=C(S(=O)(=O)N)C=C5
LREJPDVGVCQBEA-RPGFEBOUNA-N,CHEMBL1081849,1956,A,6.01,chembl20,622913,9606,EGFR,1260,C1=NNC(=C2C1=NC(C(=O)NCCCN3CCN(CC3)C)=C2C)NC=4C=CC(OCC5=CC(=CC=C5)F)=C(Cl)C4
LRINYHMQZRENCY-OWVQZIOCNA-N,CHEMBL1975500,1956,A,6.1,chembl20,809214,9606,EGFR,1260,O=C1NC=2C(NC=3C1=CC=C(C3)C=4C=C(OC)C(O)=CC4)=CC=C(C2)C(=O)NCCNC(=O)C
LOGBNOOWFMSMKQ-CATZCVBWNA-N,CHEMBL83559,1956,A,5.08,chembl20,64454,9606,EGFR,1260,C1(=C(C2=CC(C)=CC=C2N1)CCC(=O)O)SSC3=C(C=4C=C(C)C=CC4N3)CCC(=O)O
GTTPNTBBUDXSMN-NJVSMVHMNA-N,CHEMBL1812573,1956,A,6.72,chembl20,762782,9606,EGFR,1260,C=1C(=CC(=CC1)N(=O)=O)/C=C/C(NC=2C=C3C(N=CN=C3NC=4C=C(C=CC4)Cl)=CC2)=O
IBROMPXLFSIBRF-PQJGUGOONA-N,CHEMBL458865,1956,A,7.11,chembl20,808858,9606,EGFR,1260,COC1=CC(=CC=C1NC2=NC(NC3=CC=C(F)C=C3C(N)=O)=C4C=CNC4=N2)N5CCN(CC5)C(C)C
IBRPSHUYWHRYQA-OKPOJWAQNA-N,CHEMBL373101,1956,A,5.7,chembl20,322238,9606,EGFR,1260,C=12SC(C=3N=CC(=CC3)CN4CCN(CC4)C)=CC1N=CC(=C2NC5=CC(OC)=C(C=C5Cl)Cl)C#N
HSFRXXNDCIMXTR-VJSLDGLSNA-N,24782621,1956,A,6.59007,pubchem,472050,9606,EGFR,1260,ClC=1C=C(NC=2NN=CC3=NC(C(=O)NCCN4CCN(CC4)C)=C(C32)C)C=CC1OCC5=CC(F)=CC=C5
HYFRIENBZLGTIC-DELMVTNLNA-N,CHEMBL2385983,1956,A,5.35,chembl20,961867,9606,EGFR,1260,C1(=C(C=C(C(=C1)C(=O)NC2=CC(=C(C=C2)F)Cl)N)OCC)NC(/C=C/CN(C)C)=O
IBGLGMOPHJQDJB-WDZBTUADNA-N,CHEMBL1950289,1956,A,6.42,chembl20,805192,9606,EGFR,1260,N=1C(=NC=C2N=C(N(C12)[C@H]3CCOC3)NC=4C(=CC(=CC4F)F)F)N[C@H]5CC[C@@H](CC5)O
IDQAZRHOHYFAOQ-UCNMNKDSNA-N,CHEMBL334801,1956,A,8.96,chembl20,66727,9606,EGFR,1260,C=1(C2=CC(NC(/C=C/C(=O)NCCCN(C)C)=O)=NC=C2N=CN1)NC3=CC(Br)=CC=C3
LFJRDQBYPYZMLW-PVANZQSZNA-N,CHEMBL422347,1956,A,7.09,chembl20,66584,9606,EGFR,1260,N=1C(=CSC1NCCS(=O)(=O)C)C=2C=C3C(=NC=NC3=CC2)NC4=CC=C(OCC5=CC=CC=C5)C=C4
LCCBLVNMXRJWJI-VJSLDGLSNA-N,76335963,1956,A,8.30103,pubchem,1068982,9606,EGFR,1260,O1C2=C(N(CC1)C(=O)CC=CN3CCC(CC3)C)C=C4C(N=CN=C4NC5=CC(=CC=C5)C#C)=C2
KXEMINRANVTICS-ROUHCXQWNA-N,11396738,1956,A,6.2636,pubchem,263416,9606,EGFR,1260,FC=1C=CC(NC=2N=C3N([C@H]4C[C@H](O)CC4)C(=O)N(CC3=CN2)C5=CC=C(OC)C=C5)=CC1
KXQYGHZAGFHMDJ-BCQCTKPUNA-N,CHEMBL323630,1956,A,6.19,chembl20,753968,9606,EGFR,1260,C=1(C2=C(C=CC(NC(/C=C/CN(C)C)=O)=C2)N=CC1C#N)NC3=CC(Cl)=C(C=C3)F
KKWFWVKVLSWPSQ-CSKMVECVNA-N,71658999,1956,A,5.82391,pubchem,749394,9606,EGFR,1260,ClC=1C=C(NC2=C(C(=NC=C2C#N)C)C#CC=3OC(CNCCS(=O)(=O)C)=CC3)C=CC1OCC4=NC=CC=C4
KKYPRNBBPBRJQX-CMAUSNMZNA-N,CHEMBL1970083,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C(C(C=3C=CC(NC(=O)NC4=CC(C(F)(F)F)=CC=C4F)=CC3)=C1)C(=NC=C2C5=CC=NC=C5)N
KLBORDPMVQMMRO-OKPOJWAQNA-N,CHEMBL234577,1956,A,6.89,chembl20,443222,9606,EGFR,1260,C=1N2N=CN=C(C2=C(C1)CN3CCCN(CC3)C)NC=4C=C5C(=CC4)N(N=C5)CC6=CC(=CC=C6)F
KKPGTCOUMOPLRX-AUUPLWOVNA-N,CHEMBL456252,1956,A,6.63,chembl20,808858,9606,EGFR,1260,COC1=CC=2CCCN(C(=O)CN(C)C)C2C=C1NC3=NC(NC=4C=CSC4C(N)=O)=C5C=CNC5=N3
KHQLMFFPQINCMZ-MJHPXVFFNA-N,11656050,1956,A,7.92082,pubchem,263980,9606,EGFR,1260,ClC=1C(OCC2=CC(F)=CC=C2)=CC=C(NC3=NC=NC=C3C#CC=4C=C(NC(=O)C)C=CC4)C1
KHRPCRNETLJSDS-DBCJLAGSNA-N,CHEMBL598406,1956,A,6.9,chembl20,612309,9606,EGFR,1260,C=1(C=C2C(=NC=NC2=CC1OC)N[C@H](C3=CC=C(C=C3)F)C)OCCCCCCC(=NO)O
KNVOICXEDILAGT-NSJMMFDCNA-N,CHEMBL1991725,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C=1C=C(C2=CC3=C(C=C2)C=NC=C3)C=NC1)CC(NC(=O)CN(C)C)CC=4C=5C(NC4)=CC=CC5
KNXXEFGLJICDBL-FHWBHIGKNA-N,CHEMBL138940,1956,A,9.22,chembl20,493905,9606,EGFR,1260,C=1(NC(/C=C/C(=O)NCCCN2CCOCC2)=O)C=C3C(=NC=NC3=CN1)NC=4C=CC(=C(Cl)C4)F
KGIFCCDXPXCPKK-KWMYXOBYNA-N,CHEMBL598007,1956,A,8.91,chembl20,608087,9606,EGFR,1260,[C@H]1(O[C@H]1C(NC=2C=C3C(N=CN=C3NC=4C=C(C=CC4)Br)=CC2)=O)CN5CCCCC5
KGXQLGRCQSUQHW-DKFNAJBJNA-N,CHEMBL3233791,1956,A,7.47,chembl20,1335368,9606,EGFR,1260,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN4CCN(CC4)C(C)C)=O
KFZQAVCLGQSQOZ-IKOFDKAINA-N,CHEMBL225930,1956,A,5.66,chembl20,436426,9606,EGFR,1260,C=1(/N=N/NCCN(CCCl)C2=CC=C(C=C2)Cl)C=C3C(=NC=NC3=CC1)NC=4C=CC=C(Cl)C4
JYRQCAFYZKCCBK-VJSLDGLSNA-N,CHEMBL1984038,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S(=O)(=O)(NC=1C(C=2C=C3NC=4C(NC(=O)C3=CC2)=CC(C5=CC(OC)=C(OC)C(OC)=C5)=CC4)=CC=CC1)C
KBHNVEWVXSQNJH-RHIQONNZNA-N,CHEMBL207445,1956,A,8.0,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2C(=C1)C(=NC=N2)NC=3C(=C(C=CC3)Cl)F)CN([C@@H](CCOC)C(N)=O)C
KERGPNUFPFTXOL-ZYMSVLFVNA-N,CHEMBL1934629,1956,A,7.13,chembl20,795515,9606,EGFR,1260,C1(NC=2C(C#CC3=NC=C(S3)CN4CCCC4)=C(C)N=CN2)=CC=C(C(=C1)Cl)OCC5=CC(=CC=C5)F
LRZYYIZFBXFSJB-FDOZHXTINA-N,CHEMBL592030,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1C=2N(CCCN)C=C(C=3C=C(C=4SC=5C(=CC=CC5)C4)C6=C(C3)C=NN6)C2N=C(N)N1
LZOWLPPKVLNYEG-UCDOAVAPNA-N,CHEMBL477069,1956,A,7.1,chembl20,808858,9606,EGFR,1260,CCCN1CCCC(C1)C2=CC=C(NC3=NC(NC4=CC(F)=CC=C4C(N)=O)=C5C=CNC5=N3)C(OC)=C2
LZTNXKNAAUFIGG-JPYDATHBNA-N,71659631,1956,A,5.92082,pubchem,749394,9606,EGFR,1260,ClC=1C=C(NC(=O)C2=CC(NC(=O)/C=C/CN(C)C)=C(OCC)C=C2)C=CC1OCC=3N=CC=CC3
LXTAEWNPSMNHDX-JBJFXJMFNA-N,CHEMBL206783,1956,A,8.1,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2C(=C1)C(=NC=N2)NC=3C(=C(C=CC3)Cl)F)CN4[C@H](CCCC4)C(N)=O
LYJIVFCOOJRVBF-JLBAOFEPNA-N,CHEMBL56983,1956,A,6.0,chembl20,63778,9606,EGFR,1260,C=1(C(C=2C(Cl)=CC=CC2Cl)=CC=3C(=NC(NCCCCN(CC)CC)=NC3)N1)NC(NC4=CC=CC=C4)=O
LYKORKBUGRQTBH-TVBGBDJRNA-N,CHEMBL160846,1956,A,8.1,chembl20,66584,9606,EGFR,1260,N=1C(=CSC1NCCS(=O)(=O)C)C=2C=C3C(=NC=NC3=CC2)NC=4C=C(Cl)C(=CC4)OCC5=CC=CC=C5
LVECPYVAIBNSRV-JFFCNQDWNA-N,CHEMBL1988075,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C(C(C3=CC=C(NC(=O)NC=4C=C(F)C=CC4)C=C3)=C1)C(=NC=C2C=5C=NC(=CC5)C)N
MQRDVGBWWVWMEN-RGVBFFNGNA-N,CHEMBL1994321,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2C(C(C3=CC=C(NC(=O)NC4=CC(=CC=C4)C)C=C3)=C1)=C(N=CC2C#CCNS(=O)(=O)C)N
MQWZYEDJGHLFFI-VJSLDGLSNA-N,CHEMBL185939,1956,A,5.83,chembl20,808853,9606,EGFR,1260,FC(F)(F)C1=CC=C(C=C1)C2=NN3N=CC=CC3=C2C=4C=CN=C(NC5=CC=C6OCCOC6=C5)N4
MLQHINYGKQJJHD-IJYOXBIDNA-N,72734868,1956,A,6.33348,pubchem,1057934,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC3=CC(O[C@H]4CCOC4)=C(NC(=O)N5CCN(CC5)C)C=C32)C=CC1F
MLYHNVDOBUQIID-NSJMMFDCNA-N,10227907,1956,A,7.20066,pubchem,308829,9606,EGFR,1260,FC=1C=C(CN2N=CC=3C2=CC=C(NC4=NC=NN5C4=C(CN6CCC(NC)CC6)C=C5)C3)C=CC1
MPNMKIMGGUGYMJ-QUUAJEASNA-N,CHEMBL116857,1956,A,5.54,chembl20,753968,9606,EGFR,1260,C1(=CC(=C2C(=C1)C(=C(C=N2)C#N)NC=3C=CC=C(C3)Br)OC)NC(=O)/C=C/CN(C)C
KTIDEKSLAPQJDE-NSJMMFDCNA-N,CHEMBL1909386,1956,A,7.6,chembl20,808850,9606,EGFR,1260,C=S(O)(O)=CCNCC1=COC(=C1)C2=CC=C3N=CN=C(NC4=CC=C(OCC5=CC=CC=C5)C=C4)C3=C2
KTNKTMKIAYWJQG-WUSLAWIHNA-N,CHEMBL1947121,1956,A,6.37,chembl20,802194,9606,EGFR,1260,CC1(C)CC(NC(=O)C=2C=NC=3C(C2NC4=CC=C(C(=C4)Cl)F)=CC(=C(OC)C3)OC)CC(C)(C)N1O
KSKXCLMAVSEKHS-UHFFFAOYNA-N,11569258,1956,A,5.55284,pubchem,259777,9606,EGFR,1260,O(CCN1CCCCC1)C2=C(C3=C(OC4=C3C(=O)C=5C(C4=O)=CC=CC5)C=6C2=CC=CC6)C(OC)=O
KSOVGRCOLZZTPF-ALMNJQNZNA-N,CHEMBL1967878,1956,A,7.1,chembl20,809214,9606,EGFR,1260,FC=1C(NC2C(C3CC2C=C3)C(=O)N)=NC(NC4=CC(=C(N5CCN(CC5)C)C=C4)C)=NC1
KWGOTWZNNOUINW-OCNUYQLCNA-N,CHEMBL255438,1956,A,7.64,chembl20,479448,9606,EGFR,1260,C1=CC(NC2=NC=NC(=C2/C=N/OCC3=CC=CC=C3)N)=CC=4C=NN(C41)CC5=CC=CC(F)=C5
KAQAVWVXKVKDIM-PKRZOPRNNA-N,CHEMBL391521,1956,A,6.96,chembl20,443222,9606,EGFR,1260,C=1N2C(=C(C1)CN(CCO)C)C(=NC=N2)NC=3C=C4C(=CC3)N(N=C4)CC5=CC(=CC=C5)F
JROJOBDTYUBCFO-SCXYCHFONA-N,46879471,1956,A,6.06198,pubchem,472050,9606,EGFR,1260,ClC=1C=C(NC=2N=NC=C3NC(=C(C32)C)C(=O)NCCN4CCOCC4)C=CC1OCC=5N=CC=CC5
KOOYTOMPIPMGEP-UHBIVWOUNA-N,CHEMBL207410,1956,A,7.22,chembl20,808850,9606,EGFR,1260,CNC(=O)C=1C=CC=C(C1)C#CC2=CN=CN=C2NC=3C=CC(OCC4=CC=CC(F)=C4)=C(Cl)C3
LJNUYDJKKBIGJB-NVFKSHASNA-N,11719305,1956,A,7.52288,pubchem,264807,9606,EGFR,1260,ClC=1C(F)=C(NC2=NC=NC3=C2C=C(CN([C@@H](COC)C(=O)N)C)C(OC)=C3)C=CC1
LJQYPRWRCBYQIO-ZRQRXENFNA-N,CHEMBL380454,1956,A,7.1,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN4C[C@H](CC4)C(N)=O
LGHBDVLAHHANMX-NSVTUXOONA-N,CHEMBL1973211,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C=2C(C(C3=CC=C(NC(=O)NC4=CC(=CC=C4)C)C=C3)=C1)=C(N=CC2C#CCN5CCCC5)N
LGNJLNMJHWXSGQ-BEQMOXJMNA-N,CHEMBL358494,1956,A,5.4,chembl20,66564,9606,EGFR,1260,C(\C(N1CCN(C(/C(=C/C2=CC(O)=C(C=C2)O)/C#N)=O)CC1)=O)(=C/C=3C=C(O)C(=CC3)O)/C#N
LLRYWSSZZNXGSL-YRDWHVCMNA-N,CHEMBL461967,1956,A,8.1,chembl20,493905,9606,EGFR,1260,N1=CN=C(NC=2C=CC(F)=C(Cl)C2)C=3C1=CC(=C(C3)CNC([C@H]4CCCCN4C)=O)OC
LLVZBTWPGQVVLW-RQIAIDFYNA-N,CHEMBL483321,1956,A,8.0,chembl20,586323,9606,EGFR,1260,N1=CN=C(C=2C1=CC=C(/C=C/CNC(COC)=O)C2)NC3=CC(C)=C(OC=4C=CC(=NC4)C)C=C3
LIXBPKCPMMFCNP-AZZJRZSPNA-N,CHEMBL208118,1956,A,8.05,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN([C@H](C)C(N)=O)C
LIXBPKCPMMFCNP-QYDHQFIKNA-N,CHEMBL207687,1956,A,8.1,chembl20,354894,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C(=C(C=CC3)Cl)F)CN([C@@H](C)C(N)=O)C
KVZGXHXBYQNWHP-UHFFFAOYNA-N,CHEMBL1094195,1956,A,5.97,chembl20,632810,9606,EGFR,1260,C(C=1C=CC(C2=CC(=CC=C2)C(F)(F)F)=CC1)N3C=C(C=4C=C(C=CC34)OCCC5=CC=C(C=C5)O)CCN
LHPPXDCUTKYMEM-UHFFFAOYNA-N,90655446,1956,A,5.21112,pubchem,1129593,9606,EGFR,1260,ClC=1N(N=C(C1C2C3C(N(C(=N)C2C(OCC)=O)C4=CC=CN=C4)=CCCC3=O)C)C5=CC=C(Cl)C=C5
MCHOTIIDAJHLED-PQJGUGOONA-N,CHEMBL513897,1956,A,6.03,chembl20,808859,9606,EGFR,1260,CCCN1CCC=C(C1)C2=CC=C(NC3=NC(NC4=CC=CC=C4C(N)=O)=C5C=CNC5=N3)C(C)=C2
MFBTVPWNHQVGPL-ZYMSVLFVNA-N,CHEMBL475761,1956,A,8.3,chembl20,515202,9606,EGFR,1260,CN1CCN(CC2=CC=C(O2)C3=CC4=NC=NC(NC5=CC=C(OCC6=CC=CC(F)=C6)C(Cl)=C5)=C4S3)CC1
MFCUDKAWMIOPID-FBOXCODANA-N,CHEMBL3092311,1956,A,6.71,chembl20,1278553,9606,EGFR,1260,N(C(=O)NCCCOC)C1=CC2=C(N=CN=C2C=C1O[C@@H]3COCC3)NC=4C=C(C(=CC4)F)Cl
MXIVZOAJXKCECD-USCOTLSHNA-N,CHEMBL1271562,1956,A,7.92,chembl20,676221,9606,EGFR,1260,N1=CN=C(C=2C3=C(SC21)CN(C(=O)CC=CN(C)C)CC3)N[C@H](CC)C4=CC=CC=C4
NCMDSXDEOSWHRY-QTPQQROBNA-N,CHEMBL1812569,1956,A,5.55,chembl20,762782,9606,EGFR,1260,N(C(/C=C/C1=C2C(=CC=C1)C=CC=C2)=O)C=3C=C4C(=NC=NC4=CC3)NC5=CC=CC(Cl)=C5
OAMVGUFHZPRXOM-CSKMVECVNA-N,71726907,1956,A,7.88606,pubchem,776746,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CNCCS(=O)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5
NZOUYCUXQQRUNF-AZZJRZSPNA-N,CHEMBL517130,1956,A,8.05,chembl20,493905,9606,EGFR,1260,N1=CN=C(NC=2C=CC(F)=C(Cl)C2)C3=CC(=C(C=C13)OC)CN(C)[C@@H](C(N)=O)C
NZOUYCUXQQRUNF-QYDHQFIKNA-N,CHEMBL461968,1956,A,8.1,chembl20,493905,9606,EGFR,1260,N1=CN=C(NC=2C=CC(F)=C(Cl)C2)C3=CC(=C(C=C13)OC)CN(C)[C@H](C(N)=O)C
NTOWYQWLYUXIKD-SREBMQDQNA-N,CHEMBL3114689,1956,A,7.8,chembl20,1291542,9606,EGFR,1260,C=1C2=C(C=C3C1N=CN=C3NC=4C=C(C=CC4)C#C)N(CCO2)C(=O)CC=CN5CCN(CC5)C
NWOBGNDQNSGZQX-UHFFFAOYNA-N,44428906,1956,A,5.11295,pubchem,295762,9606,EGFR,1260,O(C1=C(OC)C=C2C(N=CN=C2N=C3C(=O)C=C(OCC4=CC(OC)=CC=C4)C(=O)C3)=C1)CCOC
